DATE_0,OPEN_0,HIGH_0,LOW_0,CLOSE_0,VOLUME_0,AMOUNT_0,VWAP_CHANGE_0,OUTPUTVWAP_CHANGE_0
8/22/11,7.67,7.76,7.66,7.7,4.5089773E7,3.4754068E8,-0.01043113996016188,-1.559983500500377E-4
8/23/11,7.69,7.74,7.67,7.71,3.2425638E7,2.4988971E8,-1.559983500500377E-4,-0.009312349124592589
8/24/11,7.71,7.72,7.58,7.67,1.00909326E8,7.7042062E8,-0.009312349124592589,0.012274782221537796
8/25/11,7.66,7.79,7.64,7.73,4.5202381E7,3.4934644E8,0.012274782221537796,-0.0055384513367868265
8/26/11,7.75,7.75,7.62,7.63,4.6584899E7,3.5803721E8,-0.0055384513367868265,-9.453830722489188E-5
8/27/11,7.65,7.73,7.62,7.69,3.0224255E7,2.3227237E8,-9.453830722489188E-5,-0.0065681219825963885
8/28/11,7.69,7.69,7.6,7.67,4.7630983E7,3.6363827E8,-0.0065681219825963885,0.0068438956698995985
8/29/11,7.65,7.73,7.61,7.69,7.7344589E7,5.9452773E8,0.0068438956698995985,-0.008063615343530882
8/30/11,7.67,7.68,7.6,7.61,5.5545514E7,4.2352104E8,-0.008063615343530882,-0.022304846677529116
8/31/11,7.57,7.57,7.42,7.45,6.45019E7,4.8084153E8,-0.022304846677529116,-0.001205366529670308
9/1/11,7.43,7.5,7.41,7.46,4.8389405E7,3.602931E8,-0.001205366529670308,-0.002885793576115143
9/2/11,7.43,7.5,7.39,7.41,4.7580447E7,3.5324749E8,-0.002885793576115143,-0.002439211128491334
9/3/11,7.4,7.45,7.37,7.4,3.0350495E7,2.2477899E8,-0.002439211128491334,0.011610180697481053
9/4/11,7.42,7.56,7.4,7.49,5.8500797E7,4.3829338E8,0.011610180697481053,0.01107229638148836
9/5/11,7.52,7.65,7.49,7.56,6.2142486E7,4.7073226E8,0.01107229638148836,0.009023326819871266
9/6/11,7.57,7.69,7.56,7.66,7.011895E7,5.3594713E8,0.009023326819871266,0.001122764746590485
9/7/11,7.67,7.71,7.59,7.65,6.2270863E7,4.7649546E8,0.001122764746590485,0.00808761884154459
9/8/11,7.68,7.77,7.65,7.75,7.544419E7,5.8196647E8,0.00808761884154459,-0.0012406878488569733
9/9/11,7.74,7.75,7.68,7.74,4.404538E7,3.3933868E8,-0.0012406878488569733,0.001874911131742126
9/10/11,7.73,7.74,7.69,7.72,4.6411105E7,3.5823533E8,0.001874911131742126,-0.004500709000585605
9/11/11,7.72,7.73,7.65,7.69,3.4912528E7,2.6826793E8,-0.004500709000585605,0.0074042717956769736
9/12/11,7.7,7.77,7.69,7.73,5.3821168E7,4.1662408E8,0.0074042717956769736,-6.482280360366054E-4
9/13/11,7.75,7.76,7.69,7.75,3.2490296E7,2.5134098E8,-6.482280360366054E-4,0.009929179914470735
9/14/11,7.79,7.85,7.78,7.8,4.678298E7,3.6550089E8,0.009929179914470735,-0.0024953301526339897
9/15/11,7.8,7.83,7.74,7.75,4.7282079E7,3.6847842E8,-0.0024953301526339897,-0.0033802745192844145
9/16/11,7.76,7.8,7.73,7.8,3.9743689E7,3.0868331E8,-0.0033802745192844145,-0.0179614090570946
9/17/11,7.8,7.8,7.55,7.58,8.9555247E7,6.8306898E8,-0.0179614090570946,-0.011759934409438389
9/18/11,7.59,7.59,7.5,7.53,4.0630297E7,3.0625697E8,-0.011759934409438389,0.001515497495019494
9/19/11,7.52,7.58,7.51,7.55,3.3322665E7,2.5155525E8,0.001515497495019494,-0.006056689986103841
9/20/11,7.52,7.56,7.46,7.52,2.7038216E7,2.0287723E8,-0.006056689986103841,0.002182440019320807
9/21/11,7.51,7.56,7.49,7.51,3.626894E7,2.7273252E8,0.002182440019320807,-0.0037825357181560295
9/22/11,7.52,7.53,7.47,7.52,3.5326454E7,2.6464047E8,-0.0037825357181560295,0.0037182806906181976
9/23/11,7.51,7.55,7.47,7.52,3.6366406E7,2.7344402E8,0.0037182806906181976,-0.0031584212880971588
9/24/11,7.52,7.53,7.45,7.49,3.6963616E7,2.7705669E8,-0.0031584212880971588,-0.007452703724031389
9/25/11,7.45,7.49,7.39,7.4,4.033451E7,3.0006973E8,-0.007452703724031389,0.011229793531218848
9/26/11,7.43,7.62,7.4,7.6,5.4763743E7,4.1199162E8,0.011229793531218848,0.0029880041850437527
9/27/11,7.56,7.57,7.52,7.55,3.8419444E7,2.898959E8,0.0029880041850437527,0.005180666065437774
9/28/11,7.5,7.62,7.5,7.61,4.4804211E7,3.3982393E8,0.005180666065437774,0.007711211954989042
9/29/11,7.58,7.68,7.57,7.61,3.7255105E7,2.8474559E8,0.007711211954989042,-0.00929996953688581
9/30/11,7.63,7.63,7.53,7.58,5.5393324E7,4.1944094E8,-0.00929996953688581,-0.010039338126330054
10/1/11,7.56,7.59,7.43,7.46,4.4361378E7,3.3253423E8,-0.010039338126330054,-0.02122952674181916
10/2/11,7.44,7.45,7.28,7.32,7.3135906E7,5.3659032E8,-0.02122952674181916,0.0016966435929413905
10/3/11,7.34,7.39,7.3,7.38,3.8370245E7,2.8199602E8,0.0016966435929413905,0.03370547913868938
10/4/11,7.42,7.78,7.4,7.6,1.4597194E8,1.10895674E9,0.03370547913868938,-0.004268859414894557
10/5/11,7.59,7.61,7.53,7.56,6.3799021E7,4.8261557E8,-0.004268859414894557,-0.011961605240468007
10/6/11,7.54,7.54,7.43,7.49,5.0981388E7,3.8104195E8,-0.011961605240468007,5.195076955558466E-4
10/7/11,7.53,7.56,7.42,7.48,4.1199392E7,3.0808993E8,5.195076955558466E-4,-0.0011185612277973098
10/8/11,7.47,7.5,7.44,7.45,2.8598526E7,2.1362117E8,-0.0011185612277973098,0.005682259821797264
10/9/11,7.5,7.56,7.44,7.52,6.0553998E7,4.5488776E8,0.005682259821797264,-0.0074762309804730625
10/10/11,7.52,7.52,7.4,7.41,3.9495794E7,2.9447823E8,-0.0074762309804730625,-0.011744755226612634
10/11/11,7.39,7.4,7.34,7.35,2.9556474E7,2.1778306E8,-0.011744755226612634,-0.0031482309856265705
10/12/11,7.35,7.38,7.33,7.34,3.5316266E7,2.594041E8,-0.0031482309856265705,-0.009316302399595494
10/13/11,7.32,7.34,7.22,7.23,4.8072062E7,3.4980807E8,-0.009316302399595494,-0.007598722816580822
10/14/11,7.22,7.26,7.18,7.21,3.7540673E7,2.7109808E8,-0.007598722816580822,-0.009192427996390048
10/15/11,7.18,7.21,7.11,7.17,4.4280628E7,3.1683086E8,-0.009192427996390048,-7.383919982043653E-6
10/16/11,7.16,7.18,7.13,7.16,2.3528437E7,1.683463E8,-7.383919982043653E-6,-0.003338277158796275
10/17/11,7.15,7.18,7.1,7.11,2.8344266E7,2.0212661E8,-0.003338277158796275,0.017130036815589153
10/18/11,7.11,7.36,7.1,7.32,7.4565209E7,5.4084273E8,0.017130036815589153,0.00813381707495579
10/19/11,7.28,7.39,7.24,7.38,6.2930106E7,4.6016269E8,0.00813381707495579,0.00565336615674278
10/20/11,7.38,7.42,7.28,7.32,3.2324563E7,2.3770259E8,0.00565336615674278,0.011640908504807096
10/21/11,7.35,7.48,7.34,7.45,4.8620078E7,3.6169565E8,0.011640908504807096,-9.573348792094354E-4
10/22/11,7.43,7.46,7.4,7.44,2.7147361E7,2.0176196E8,-9.573348792094354E-4,-0.004219381323539151
10/23/11,7.41,7.43,7.37,7.41,2.9564294E7,2.1879775E8,-0.004219381323539151,0.007743086605506976
10/24/11,7.43,7.5,7.41,7.45,3.7953795E7,2.8306122E8,0.007743086605506976,-0.006891578582897951
10/25/11,7.46,7.47,7.37,7.41,2.2249339E7,1.6479307E8,-0.006891578582897951,0.008518072234139449
10/26/11,7.41,7.52,7.39,7.46,4.395252E7,3.2831392E8,0.008518072234139449,0.006023138715927591
10/27/11,7.48,7.58,7.44,7.55,5.265849E7,3.9571443E8,0.006023138715927591,0.012026487735190938
10/28/11,7.55,7.65,7.54,7.62,5.1397333E7,3.9088225E8,0.012026487735190938,-0.001407139084442496
10/29/11,7.62,7.63,7.55,7.58,4.018555E7,3.0518539E8,-0.001407139084442496,0.0022870091760309945
10/30/11,7.54,7.68,7.53,7.65,3.6799861E7,2.8011225E8,0.0022870091760309945,0.0013854913919476978
10/31/11,7.66,7.68,7.55,7.57,3.218919E7,2.4535633E8,0.0013854913919476978,-0.0037606513486023526
11/1/11,7.55,7.63,7.54,7.59,2.8328508E7,2.1511694E8,-0.0037606513486023526,-0.003968750867097641
11/2/11,7.58,7.62,7.5,7.53,2.9807495E7,2.2544954E8,-0.003968750867097641,-0.011554569552316528
11/3/11,7.54,7.57,7.42,7.46,4.9611207E7,3.708996E8,-0.011554569552316528,-0.0026668407659632865
11/4/11,7.44,7.49,7.42,7.47,2.8176827E7,2.1009171E8,-0.0026668407659632865,-5.495114511219355E-4
11/5/11,7.47,7.53,7.4,7.48,3.7082866E7,2.7634487E8,-5.495114511219355E-4,0.006526944929954045
11/6/11,7.49,7.53,7.43,7.51,3.6411101E7,2.7310983E8,0.006526944929954045,0.016639264245880227
11/7/11,7.52,7.7,7.51,7.64,5.7205114E7,4.3621968E8,0.016639264245880227,0.005373706575118325
11/8/11,7.65,7.7,7.61,7.68,4.7587494E7,3.6483018E8,0.005373706575118325,0.006434125774954399
11/9/11,7.7,7.78,7.66,7.73,5.6974001E7,4.3960234E8,0.006434125774954399,-0.007396994268911194
11/10/11,7.74,7.74,7.59,7.68,4.2177128E7,3.230248E8,-0.007396994268911194,0.003761625522048273
11/11/11,7.67,7.73,7.64,7.69,2.6193792E7,2.0136678E8,0.003761625522048273,-0.011290251909513906
11/12/11,7.63,7.66,7.53,7.54,3.8667163E7,2.9390067E8,-0.011290251909513906,-0.008569903822773053
11/13/11,7.53,7.59,7.5,7.53,2.6921255E7,2.0286899E8,-0.008569903822773053,0.007981510955572675
11/14/11,7.54,7.64,7.53,7.63,4.3645487E7,3.3152194E8,0.007981510955572675,-0.008704528781602777
11/15/11,7.62,7.62,7.48,7.49,3.7691617E7,2.8380551E8,-0.008704528781602777,-0.004121712558256028
11/16/11,7.49,7.53,7.47,7.5,2.1823216E7,1.6364437E8,-0.004121712558256028,-0.006254951976372621
11/17/11,7.49,7.5,7.41,7.42,2.9220009E7,2.1773971E8,-0.006254951976372621,-0.011060564125942108
11/18/11,7.41,7.41,7.34,7.36,3.3266319E7,2.4514991E8,-0.011060564125942108,-0.0010784077107749367
11/19/11,7.36,7.4,7.33,7.37,2.478531E7,1.8245373E8,-0.0010784077107749367,8.414687586174182E-4
11/20/11,7.4,7.41,7.33,7.35,2.0252986E7,1.4921509E8,8.414687586174182E-4,0.004814104200321817
11/21/11,7.35,7.48,7.34,7.47,2.8957627E7,2.1437413E8,0.004814104200321817,0.004541712023488384
11/22/11,7.45,7.48,7.4,7.44,2.2784842E7,1.6944291E8,0.004541712023488384,0.009835582267847535
11/23/11,7.46,7.56,7.43,7.51,3.5819826E7,2.6899953E8,0.009835582267847535,-0.005647158219408077
11/24/11,7.5,7.54,7.43,7.47,2.816748E7,2.1033743E8,-0.005647158219408077,-4.7834510027784904E-4
11/25/11,7.44,7.52,7.42,7.46,4.0827533E7,3.0472909E8,-4.7834510027784904E-4,-0.001615514782492749
11/26/11,7.44,7.5,7.42,7.44,4.1978767E7,3.1281551E8,-0.001615514782492749,-0.002685115721879342
11/27/11,7.46,7.47,7.4,7.41,3.9279397E7,2.9191453E8,-0.002685115721879342,-1.078418641224146E-4
11/28/11,7.41,7.48,7.37,7.46,3.8822287E7,2.8848629E8,-1.078418641224146E-4,-0.00682919576394681
11/29/11,7.46,7.47,7.34,7.35,5.3769233E7,3.9682758E8,-0.00682919576394681,0.002785958259186388
11/30/11,7.33,7.46,7.33,7.43,3.4974819E7,2.588402E8,0.002785958259186388,0.05002079751146525
12/1/11,7.43,7.92,7.41,7.88,2.2700202E8,1.7640215E9,0.05002079751146525,0.01806824474454826
12/2/11,7.87,7.97,7.83,7.89,1.15134979E8,9.1087405E8,0.01806824474454826,0.02722893072636726
12/3/11,7.93,8.28,7.92,8.26,2.2924919E8,1.8630568E9,0.02722893072636726,0.026858990724111912
12/4/11,8.35,8.42,8.26,8.33,2.152548E8,1.7963127E9,0.026858990724111912,-0.0034842797291037347
12/5/11,8.32,8.37,8.25,8.28,1.14930761E8,9.557615E8,-0.0034842797291037347,0.010992215257122807
12/6/11,8.29,8.49,8.29,8.4,1.7412697E8,1.4639529E9,0.010992215257122807,-0.00455950489195958
12/7/11,8.35,8.45,8.28,8.29,1.24094525E8,1.03855377E9,-0.00455950489195958,0.04184631498741864
12/8/11,8.32,8.99,8.32,8.9,3.4439445E8,3.0028675E9,0.04184631498741864,0.03466404604620895
12/9/11,9.0,9.11,8.94,9.07,2.5478307E8,2.2985288E9,0.03466404604620895,0.012203453696837152
12/10/11,9.01,9.29,8.97,9.14,2.3488021E8,2.1448337E9,0.012203453696837152,-0.0074888112984909175
12/11/11,9.11,9.16,8.98,9.05,1.7667064E8,1.6012052E9,-0.0074888112984909175,-0.008173405418952596
12/12/11,8.99,9.07,8.88,9.06,1.4975087E8,1.3461322E9,-0.008173405418952596,-0.001497152285268962
12/13/11,9.06,9.11,8.88,8.97,1.30820092E8,1.17420011E9,-0.001497152285268962,0.013597470447434605
12/14/11,8.94,9.26,8.94,9.09,1.3464272E8,1.22494351E9,0.013597470447434605,0.03261789818974167
12/15/11,9.07,9.56,9.04,9.45,2.3422668E8,2.2004383E9,0.03261789818974167,0.0033210964912117787
12/16/11,9.46,9.49,9.37,9.46,9.6013021E7,9.0498819E8,0.0033210964912117787,0.0051368359424908095
12/17/11,9.46,9.64,9.32,9.39,1.27847946E8,1.21124423E9,0.0051368359424908095,0.006265684388099585
12/18/11,9.37,9.64,9.37,9.59,1.19599842E8,1.14020052E9,0.006265684388099585,0.03411143169430203
12/19/11,9.64,9.96,9.63,9.92,1.9845164E8,1.9564676E9,0.03411143169430203,0.02187442287425183
12/20/11,10.1,10.26,9.93,10.02,2.6143681E8,2.6337966E9,0.02187442287425183,0.013480718781366198
12/21/11,10.05,10.34,10.01,10.32,2.4820091E8,2.5341619E9,0.013480718781366198,-0.004939468252046003
12/22/11,10.34,10.35,10.06,10.12,1.5485118E8,1.5732401E9,-0.004939468252046003,-0.0070458393339964355
12/23/11,10.09,10.18,9.98,10.14,1.7590618E8,1.7745604E9,-0.0070458393339964355,0.0015863764253315701
12/24/11,10.11,10.21,9.99,10.04,1.21226794E8,1.22488895E9,0.0015863764253315701,-0.013520489461672426
12/25/11,10.07,10.12,9.77,9.82,1.7154746E8,1.709899E9,-0.013520489461672426,0.02092758508772955
12/26/11,9.75,10.36,9.75,10.35,2.2863487E8,2.3266099E9,0.02092758508772955,0.014327577817429361
12/27/11,10.35,10.41,10.22,10.33,1.34039003E8,1.3835362E9,0.014327577817429361,-0.018076013848238034
12/28/11,10.28,10.32,9.98,10.12,1.5669187E8,1.5881213E9,-0.018076013848238034,-0.016220052712271844
12/29/11,10.05,10.17,9.88,10.03,1.16672023E8,1.16332725E9,-0.016220052712271844,0.016006377596955064
12/30/11,10.08,10.25,9.97,10.16,1.29872645E8,1.31567703E9,0.016006377596955064,0.012069790605993119
12/31/11,10.2,10.44,10.05,10.4,1.7815488E8,1.8265846E9,0.012069790605993119,0.025346231272022172
1/1/12,10.38,10.76,10.25,10.48,2.4222206E8,2.5463981E9,0.025346231272022172,-0.0012569600743047454
1/2/12,10.44,10.62,10.37,10.6,1.5596849E8,1.6375827E9,-0.0012569600743047454,0.024994144562734556
1/3/12,10.6,11.04,10.53,10.61,3.2021049E8,3.4460638E9,0.024994144562734556,-0.014600972713723523
1/4/12,10.6,10.68,10.53,10.66,8.9716806E7,9.514231E8,-0.014600972713723523,0.040859523647786805
1/5/12,10.66,11.21,10.65,11.18,2.6308919E8,2.9039893E9,0.040859523647786805,0.022131265941673025
1/6/12,11.21,11.47,11.11,11.3,1.9106734E8,2.1556842E9,0.022131265941673025,-0.004679390607594125
1/7/12,11.29,11.36,11.09,11.24,1.7217145E8,1.9334049E9,-0.004679390607594125,0.008432332242096321
1/8/12,11.24,11.5,11.12,11.48,1.8114719E8,2.0513513E9,0.008432332242096321,0.02710250976184657
1/9/12,11.41,11.97,11.31,11.95,2.2315719E8,2.5955722E9,0.02710250976184657,0.03513505115308164
1/10/12,11.98,12.27,11.83,12.07,2.715405E8,3.2692931E9,0.03513505115308164,-0.01506766116240732
1/11/12,11.91,12.0,11.65,11.87,1.7694468E8,2.0982786E9,-0.01506766116240732,0.0058624509625090976
1/12/12,11.85,12.05,11.72,12.0,1.33748186E8,1.5953359E9,0.0058624509625090976,-0.033164404400088325
1/13/12,12.0,12.02,11.17,11.43,3.151936E8,3.634915E9,-0.033164404400088325,-0.01993058556350407
1/14/12,11.4,11.45,11.06,11.34,1.959049E8,2.214211E9,-0.01993058556350407,0.00251176839196419
1/15/12,11.42,11.5,11.19,11.26,1.19051849E8,1.3489608E9,0.00251176839196419,-0.01427689204150479
1/16/12,11.23,11.31,11.07,11.1,1.14565262E8,1.2795907E9,-0.01427689204150479,-0.03537189648080088
1/17/12,11.1,11.12,10.58,10.81,2.6452304E8,2.8499782E9,-0.03537189648080088,-0.04355755748419608
1/18/12,10.65,10.68,10.0,10.22,2.9079131E8,2.9965277E9,-0.04355755748419608,-0.008456582162581673
1/19/12,10.19,10.34,10.08,10.14,1.4322643E8,1.4634294E9,-0.008456582162581673,0.008500998616942286
1/20/12,10.21,10.4,10.2,10.32,1.16274545E8,1.19814558E9,0.008500998616942286,0.023013916397186616
1/21/12,10.2,10.76,10.15,10.33,2.3859267E8,2.5151482E9,0.023013916397186616,-0.007224113417038171
1/22/12,10.36,10.7,10.31,10.39,1.5881573E8,1.6620773E9,-0.007224113417038171,0.027970228894114393
1/23/12,10.55,11.07,10.39,11.06,2.2465846E8,2.416913E9,0.027970228894114393,0.03087558371542342
1/24/12,11.07,11.31,10.8,11.17,2.232089E8,2.4754605E9,0.03087558371542342,-0.04692101064679079
1/25/12,10.86,10.9,10.27,10.39,2.6100202E8,2.7587812E9,-0.04692101064679079,0.022595101058044877
1/26/12,10.36,11.22,10.36,11.07,2.3360773E8,2.525017E9,0.022595101058044877,0.029872555335793166
1/27/12,11.16,11.31,10.96,11.11,2.0563162E8,2.2890247E9,0.029872555335793166,-0.027956595894458754
1/28/12,11.02,11.1,10.51,10.76,1.9155515E8,2.0727173E9,-0.027956595894458754,-0.007430356864902064
1/29/12,10.81,10.88,10.6,10.71,1.03046487E8,1.10672678E9,-0.007430356864902064,-0.019432916293873236
1/30/12,10.67,10.67,10.41,10.47,9.4081221E7,9.9080339E8,-0.019432916293873236,-0.015978889057398474
1/31/12,10.46,10.65,10.18,10.29,1.32298619E8,1.3710215E9,-0.015978889057398474,-0.011102578421146895
2/1/12,10.29,10.42,10.11,10.25,1.05764431E8,1.08387659E9,-0.011102578421146895,0.019656964535053386
2/2/12,10.4,10.56,10.27,10.45,1.6341936E8,1.7076458E9,0.019656964535053386,0.019706248041608535
2/3/12,10.47,10.93,10.38,10.51,2.1429927E8,2.2834424E9,0.019706248041608535,-0.013052401154672866
2/4/12,10.44,10.64,10.39,10.48,1.4260446E8,1.499673E9,-0.013052401154672866,0.002839261872909535
2/5/12,10.47,10.66,10.43,10.65,1.14470221E8,1.20722248E9,0.002839261872909535,0.04415284786111824
2/6/12,10.68,11.2,10.65,11.19,2.5369829E8,2.7936784E9,0.04415284786111824,0.007338589699564633
2/7/12,11.2,11.28,10.94,11.1,1.9326791E8,2.1438485E9,0.007338589699564633,-0.004609832909609319
2/8/12,11.01,11.11,10.95,11.06,1.22824527E8,1.3561658E9,-0.004609832909609319,0.0040959977705166415
2/9/12,11.13,11.24,11.0,11.04,8.9020579E7,9.8694588E8,0.0040959977705166415,-0.030197018537966434
2/10/12,10.98,10.99,10.65,10.7,1.26327261E8,1.3582619E9,-0.030197018537966434,0.0015241092642641954
2/11/12,10.71,10.95,10.63,10.76,1.13814685E8,1.22559265E9,0.0015241092642641954,-0.06778540105304455
2/12/12,10.2,10.25,9.68,10.02,2.9806947E8,2.9921354E9,-0.06778540105304455,3.1532872987813506E-4
2/13/12,10.03,10.21,9.91,10.13,1.31028762E8,1.31573161E9,3.1532872987813506E-4,0.004728836687738863
2/14/12,10.06,10.2,10.03,10.05,7.6052116E7,7.672923E8,0.004728836687738863,-0.003997875507775288
2/15/12,10.07,10.17,9.94,10.03,8.3681538E7,8.4089052E8,-0.003997875507775288,7.368625290246215E-4
2/16/12,10.05,10.15,9.95,10.06,8.8765772E7,8.9263772E8,7.368625290246215E-4,-0.018603811687481733
2/17/12,9.87,9.99,9.7,9.92,8.9499064E7,8.8326813E8,-0.018603811687481733,0.017367632433258458
2/18/12,9.96,10.12,9.96,10.04,6.5806596E7,6.6072602E8,0.017367632433258458,-0.006284743662333336
2/19/12,10.03,10.04,9.92,10.0,5.4586848E7,5.446305E8,-0.006284743662333336,0.006846968101404973
2/20/12,10.08,10.12,10.0,10.02,4.330375E7,4.3501368E8,0.006846968101404973,-0.006797958721653967
2/21/12,10.03,10.06,9.9,9.94,4.1832297E7,4.1737528E8,-0.006797958721653967,-0.010748127159443626
2/22/12,9.94,9.99,9.79,9.83,7.5763623E7,7.4779512E8,-0.010748127159443626,-0.017573951607177667
2/23/12,9.75,9.83,9.6,9.74,1.2627472E8,1.22444188E9,-0.017573951607177667,-0.009053893051020551
2/24/12,9.74,9.74,9.52,9.59,8.6278542E7,8.290383E8,-0.009053893051020551,-0.008620962996041199
2/25/12,9.46,9.66,9.42,9.63,1.03421937E8,9.8519953E8,-0.008620962996041199,0.045103605423475614
2/26/12,9.65,10.19,9.62,10.14,1.7867503E8,1.7788312E9,0.045103605423475614,0.021923184839940376
2/27/12,10.11,10.22,10.1,10.22,1.23343744E8,1.25489172E9,0.021923184839940376,-0.021212189793797825
2/28/12,10.28,10.29,9.8,9.84,1.08826815E8,1.08371129E9,-0.021212189793797825,2.524665241653212E-4
2/29/12,9.86,10.15,9.77,10.03,1.05005043E8,1.04591759E9,2.524665241653212E-4,-0.0036988443225689457
3/1/12,10.0,10.07,9.82,9.91,7.4320334E7,7.3754003E8,-0.0036988443225689457,0.0016783654953444324
3/2/12,9.96,10.01,9.85,9.88,5.2806428E7,5.2491989E8,0.0016783654953444324,-0.018639376056850187
3/3/12,9.77,9.86,9.66,9.82,8.0667825E7,7.8692839E8,-0.018639376056850187,0.02865345223203818
3/4/12,9.87,10.17,9.83,10.01,1.0937348E8,1.09752895E9,0.02865345223203818,0.00747766921988793
3/5/12,10.03,10.21,9.97,10.13,8.7865272E7,8.8829382E8,0.00747766921988793,-0.007258561359402364
3/6/12,10.09,10.1,9.98,10.06,6.0095952E7,6.0314364E8,-0.007258561359402364,0.006155637507718964
3/7/12,10.12,10.2,10.01,10.05,7.2153519E7,7.2861518E8,0.006155637507718964,-0.012357509962148254
3/8/12,10.06,10.08,9.89,9.97,6.4667334E7,6.4494907E8,-0.012357509962148254,0.002194247112322481
3/9/12,9.93,10.06,9.89,10.03,6.3127003E7,6.309683E8,0.002194247112322481,0.0010407719318116524
3/10/12,10.02,10.11,9.93,10.02,6.6994306E7,6.7031977E8,0.0010407719318116524,-0.0034297801530127564
3/11/12,10.03,10.05,9.93,9.97,6.7348057E7,6.7154808E8,-0.0034297801530127564,7.318123987346631E-4
3/12/12,9.98,10.02,9.93,9.99,4.7275904E7,4.7174748E8,7.318123987346631E-4,0.005484075478676181
3/13/12,9.99,10.16,9.84,10.15,1.11647303E8,1.12019384E9,0.005484075478676181,0.013832141376723757
3/14/12,10.15,10.28,10.05,10.24,1.22955149E8,1.25071316E9,0.013832141376723757,0.02305105560122924
3/15/12,10.26,10.54,10.2,10.41,1.5685117E8,1.6322853E9,0.02305105560122924,-0.00911985634095452
3/16/12,10.38,10.42,10.24,10.34,9.1775245E7,9.4635697E8,-0.00911985634095452,7.466977837771356E-4
3/17/12,10.33,10.38,10.28,10.36,7.1207689E7,7.3481919E8,7.466977837771356E-4,-0.006703244057838624
3/18/12,10.29,10.33,10.15,10.15,8.2484743E7,8.4548565E8,-0.006703244057838624,-0.004915419305465338
3/19/12,10.2,10.28,10.1,10.2,6.3230983E7,6.449448E8,-0.004915419305465338,0.007242485327599236
3/20/12,10.21,10.33,10.18,10.29,6.9546991E7,7.1450454E8,0.007242485327599236,0.01417033694952412
3/21/12,10.3,10.56,10.25,10.55,1.11377099E8,1.16046876E9,0.01417033694952412,0.013847004879124524
3/22/12,10.58,10.62,10.51,10.52,9.1459014E7,9.6613205E8,0.013847004879124524,-0.0025708897131957067
3/23/12,10.48,10.62,10.47,10.54,8.9454796E7,9.42531E8,-0.0025708897131957067,0.001445285778521764
3/24/12,10.56,10.62,10.46,10.47,1.018756E8,1.07495286E9,0.001445285778521764,-0.06166563221635288
3/25/12,9.97,10.01,9.81,9.84,8.318609E7,8.2362131E8,-0.06166563221635288,-0.014353470107778425
3/26/12,9.89,9.89,9.7,9.74,6.0164557E7,5.871361E8,-0.014353470107778425,-0.009371599921441843
3/27/12,9.74,9.77,9.6,9.65,5.6405768E7,5.4529605E8,-0.009371599921441843,-0.01610558017648511
3/28/12,9.61,9.67,9.42,9.45,7.2417597E7,6.8881317E8,-0.01610558017648511,-0.00886821075463313
3/29/12,9.51,9.57,9.32,9.35,7.2344081E7,6.8201157E8,-0.00886821075463313,-0.043832935592641356
3/30/12,9.25,9.25,8.91,9.02,1.27820275E8,1.15218513E9,-0.043832935592641356,9.030544579259275E-4
3/31/12,9.07,9.07,8.98,9.02,7.7530686E7,6.9950071E8,9.030544579259275E-4,-7.78612180629728E-4
4/1/12,9.05,9.1,8.96,9.01,5.2039165E7,4.6914444E8,-7.78612180629728E-4,0.005497760986294964
4/2/12,9.05,9.12,9.01,9.07,4.0358845E7,3.6584413E8,0.005497760986294964,-0.017041888372539827
4/3/12,9.05,9.05,8.82,8.89,5.3104791E7,4.7317967E8,-0.017041888372539827,-0.038220501778219514
4/4/12,8.86,8.86,8.4,8.42,1.3757151E8,1.17895273E9,-0.038220501778219514,-0.02711295849397924
4/5/12,8.31,8.47,8.22,8.28,1.4744261E8,1.22928708E9,-0.02711295849397924,-0.06813098655045055
